phone_number_e164,phone_number_formatted,phone_number_dashed,area_code,state_or_territory,pattern
+17626789876,(762) 678-9876,762-678-9876,762,Georgia,palindrome_6789876
+17627890987,(762) 789-0987,762-789-0987,762,Georgia,palindrome_7890987
+17628901098,(762) 890-1098,762-890-1098,762,Georgia,palindrome_8901098
+17629012109,(762) 901-2109,762-901-2109,762,Georgia,palindrome_9012109
+17621111111,(762) 111-1111,762-111-1111,762,Georgia,repeating_1
+17622222222,(762) 222-2222,762-222-2222,762,Georgia,repeating_2
+17623333333,(762) 333-3333,762-333-3333,762,Georgia,repeating_3
+17624444444,(762) 444-4444,762-444-4444,762,Georgia,repeating_4
+17625555555,(762) 555-5555,762-555-5555,762,Georgia,repeating_5
+17626666666,(762) 666-6666,762-666-6666,762,Georgia,repeating_6
+17627777777,(762) 777-7777,762-777-7777,762,Georgia,repeating_7
+17628888888,(762) 888-8888,762-888-8888,762,Georgia,repeating_8
+17629999999,(762) 999-9999,762-999-9999,762,Georgia,repeating_9
+17632345678,(763) 234-5678,763-234-5678,763,Minnesota,ascending_from_2
+17633456789,(763) 345-6789,763-345-6789,763,Minnesota,ascending_from_3
+17634567890,(763) 456-7890,763-456-7890,763,Minnesota,ascending_from_4
+17635678901,(763) 567-8901,763-567-8901,763,Minnesota,ascending_from_5
+17636789012,(763) 678-9012,763-678-9012,763,Minnesota,ascending_from_6
+17637890123,(763) 789-0123,763-789-0123,763,Minnesota,ascending_from_7
+17638901234,(763) 890-1234,763-890-1234,763,Minnesota,ascending_from_8
+17639012345,(763) 901-2345,763-901-2345,763,Minnesota,ascending_from_9
+17632109876,(763) 210-9876,763-210-9876,763,Minnesota,descending_from_2
+17633210987,(763) 321-0987,763-321-0987,763,Minnesota,descending_from_3
+17634321098,(763) 432-1098,763-432-1098,763,Minnesota,descending_from_4
+17635432109,(763) 543-2109,763-543-2109,763,Minnesota,descending_from_5
+17636543210,(763) 654-3210,763-654-3210,763,Minnesota,descending_from_6
+17637654321,(763) 765-4321,763-765-4321,763,Minnesota,descending_from_7
+17638765432,(763) 876-5432,763-876-5432,763,Minnesota,descending_from_8
+17639876543,(763) 987-6543,763-987-6543,763,Minnesota,descending_from_9
+17635550100,(763) 555-0100,763-555-0100,763,Minnesota,fictional_555_01XX
+17635550101,(763) 555-0101,763-555-0101,763,Minnesota,fictional_555_01XX
+17635550102,(763) 555-0102,763-555-0102,763,Minnesota,fictional_555_01XX
+17635550103,(763) 555-0103,763-555-0103,763,Minnesota,fictional_555_01XX
+17635550104,(763) 555-0104,763-555-0104,763,Minnesota,fictional_555_01XX
+17635550105,(763) 555-0105,763-555-0105,763,Minnesota,fictional_555_01XX
+17635550106,(763) 555-0106,763-555-0106,763,Minnesota,fictional_555_01XX
+17635550107,(763) 555-0107,763-555-0107,763,Minnesota,fictional_555_01XX
+17635550108,(763) 555-0108,763-555-0108,763,Minnesota,fictional_555_01XX
+17635550109,(763) 555-0109,763-555-0109,763,Minnesota,fictional_555_01XX
+17635550110,(763) 555-0110,763-555-0110,763,Minnesota,fictional_555_01XX
+17635550111,(763) 555-0111,763-555-0111,763,Minnesota,fictional_555_01XX
+17635550112,(763) 555-0112,763-555-0112,763,Minnesota,fictional_555_01XX
+17635550113,(763) 555-0113,763-555-0113,763,Minnesota,fictional_555_01XX
+17635550114,(763) 555-0114,763-555-0114,763,Minnesota,fictional_555_01XX
+17635550115,(763) 555-0115,763-555-0115,763,Minnesota,fictional_555_01XX
+17635550116,(763) 555-0116,763-555-0116,763,Minnesota,fictional_555_01XX
+17635550117,(763) 555-0117,763-555-0117,763,Minnesota,fictional_555_01XX
+17635550118,(763) 555-0118,763-555-0118,763,Minnesota,fictional_555_01XX
+17635550119,(763) 555-0119,763-555-0119,763,Minnesota,fictional_555_01XX
+17635550120,(763) 555-0120,763-555-0120,763,Minnesota,fictional_555_01XX
+17635550121,(763) 555-0121,763-555-0121,763,Minnesota,fictional_555_01XX
+17635550122,(763) 555-0122,763-555-0122,763,Minnesota,fictional_555_01XX
+17635550123,(763) 555-0123,763-555-0123,763,Minnesota,fictional_555_01XX
+17635550124,(763) 555-0124,763-555-0124,763,Minnesota,fictional_555_01XX
+17635550125,(763) 555-0125,763-555-0125,763,Minnesota,fictional_555_01XX
+17635550126,(763) 555-0126,763-555-0126,763,Minnesota,fictional_555_01XX
+17635550127,(763) 555-0127,763-555-0127,763,Minnesota,fictional_555_01XX
+17635550128,(763) 555-0128,763-555-0128,763,Minnesota,fictional_555_01XX
+17635550129,(763) 555-0129,763-555-0129,763,Minnesota,fictional_555_01XX
+17635550130,(763) 555-0130,763-555-0130,763,Minnesota,fictional_555_01XX
+17635550131,(763) 555-0131,763-555-0131,763,Minnesota,fictional_555_01XX
+17635550132,(763) 555-0132,763-555-0132,763,Minnesota,fictional_555_01XX
+17635550133,(763) 555-0133,763-555-0133,763,Minnesota,fictional_555_01XX
+17635550134,(763) 555-0134,763-555-0134,763,Minnesota,fictional_555_01XX
+17635550135,(763) 555-0135,763-555-0135,763,Minnesota,fictional_555_01XX
+17635550136,(763) 555-0136,763-555-0136,763,Minnesota,fictional_555_01XX
+17635550137,(763) 555-0137,763-555-0137,763,Minnesota,fictional_555_01XX
+17635550138,(763) 555-0138,763-555-0138,763,Minnesota,fictional_555_01XX
+17635550139,(763) 555-0139,763-555-0139,763,Minnesota,fictional_555_01XX
+17635550140,(763) 555-0140,763-555-0140,763,Minnesota,fictional_555_01XX
+17635550141,(763) 555-0141,763-555-0141,763,Minnesota,fictional_555_01XX
+17635550142,(763) 555-0142,763-555-0142,763,Minnesota,fictional_555_01XX
+17635550143,(763) 555-0143,763-555-0143,763,Minnesota,fictional_555_01XX
+17635550144,(763) 555-0144,763-555-0144,763,Minnesota,fictional_555_01XX
+17635550145,(763) 555-0145,763-555-0145,763,Minnesota,fictional_555_01XX
+17635550146,(763) 555-0146,763-555-0146,763,Minnesota,fictional_555_01XX
+17635550147,(763) 555-0147,763-555-0147,763,Minnesota,fictional_555_01XX
+17635550148,(763) 555-0148,763-555-0148,763,Minnesota,fictional_555_01XX
+17635550149,(763) 555-0149,763-555-0149,763,Minnesota,fictional_555_01XX
+17635550150,(763) 555-0150,763-555-0150,763,Minnesota,fictional_555_01XX
+17635550151,(763) 555-0151,763-555-0151,763,Minnesota,fictional_555_01XX
+17635550152,(763) 555-0152,763-555-0152,763,Minnesota,fictional_555_01XX
+17635550153,(763) 555-0153,763-555-0153,763,Minnesota,fictional_555_01XX
+17635550154,(763) 555-0154,763-555-0154,763,Minnesota,fictional_555_01XX
+17635550155,(763) 555-0155,763-555-0155,763,Minnesota,fictional_555_01XX
+17635550156,(763) 555-0156,763-555-0156,763,Minnesota,fictional_555_01XX
+17635550157,(763) 555-0157,763-555-0157,763,Minnesota,fictional_555_01XX
+17635550158,(763) 555-0158,763-555-0158,763,Minnesota,fictional_555_01XX
+17635550159,(763) 555-0159,763-555-0159,763,Minnesota,fictional_555_01XX
+17635550160,(763) 555-0160,763-555-0160,763,Minnesota,fictional_555_01XX
+17635550161,(763) 555-0161,763-555-0161,763,Minnesota,fictional_555_01XX
+17635550162,(763) 555-0162,763-555-0162,763,Minnesota,fictional_555_01XX
+17635550163,(763) 555-0163,763-555-0163,763,Minnesota,fictional_555_01XX
+17635550164,(763) 555-0164,763-555-0164,763,Minnesota,fictional_555_01XX
+17635550165,(763) 555-0165,763-555-0165,763,Minnesota,fictional_555_01XX
+17635550166,(763) 555-0166,763-555-0166,763,Minnesota,fictional_555_01XX
+17635550167,(763) 555-0167,763-555-0167,763,Minnesota,fictional_555_01XX
+17635550168,(763) 555-0168,763-555-0168,763,Minnesota,fictional_555_01XX
+17635550169,(763) 555-0169,763-555-0169,763,Minnesota,fictional_555_01XX
+17635550170,(763) 555-0170,763-555-0170,763,Minnesota,fictional_555_01XX
+17635550171,(763) 555-0171,763-555-0171,763,Minnesota,fictional_555_01XX
+17635550172,(763) 555-0172,763-555-0172,763,Minnesota,fictional_555_01XX
+17635550173,(763) 555-0173,763-555-0173,763,Minnesota,fictional_555_01XX
+17635550174,(763) 555-0174,763-555-0174,763,Minnesota,fictional_555_01XX
+17635550175,(763) 555-0175,763-555-0175,763,Minnesota,fictional_555_01XX
+17635550176,(763) 555-0176,763-555-0176,763,Minnesota,fictional_555_01XX
+17635550177,(763) 555-0177,763-555-0177,763,Minnesota,fictional_555_01XX
+17635550178,(763) 555-0178,763-555-0178,763,Minnesota,fictional_555_01XX
+17635550179,(763) 555-0179,763-555-0179,763,Minnesota,fictional_555_01XX
+17635550180,(763) 555-0180,763-555-0180,763,Minnesota,fictional_555_01XX
+17635550181,(763) 555-0181,763-555-0181,763,Minnesota,fictional_555_01XX
+17635550182,(763) 555-0182,763-555-0182,763,Minnesota,fictional_555_01XX
+17635550183,(763) 555-0183,763-555-0183,763,Minnesota,fictional_555_01XX
+17635550184,(763) 555-0184,763-555-0184,763,Minnesota,fictional_555_01XX
+17635550185,(763) 555-0185,763-555-0185,763,Minnesota,fictional_555_01XX
+17635550186,(763) 555-0186,763-555-0186,763,Minnesota,fictional_555_01XX
+17635550187,(763) 555-0187,763-555-0187,763,Minnesota,fictional_555_01XX
+17635550188,(763) 555-0188,763-555-0188,763,Minnesota,fictional_555_01XX
+17635550189,(763) 555-0189,763-555-0189,763,Minnesota,fictional_555_01XX
+17635550190,(763) 555-0190,763-555-0190,763,Minnesota,fictional_555_01XX
+17635550191,(763) 555-0191,763-555-0191,763,Minnesota,fictional_555_01XX
+17635550192,(763) 555-0192,763-555-0192,763,Minnesota,fictional_555_01XX
+17635550193,(763) 555-0193,763-555-0193,763,Minnesota,fictional_555_01XX
+17635550194,(763) 555-0194,763-555-0194,763,Minnesota,fictional_555_01XX
+17635550195,(763) 555-0195,763-555-0195,763,Minnesota,fictional_555_01XX
+17635550196,(763) 555-0196,763-555-0196,763,Minnesota,fictional_555_01XX
+17635550197,(763) 555-0197,763-555-0197,763,Minnesota,fictional_555_01XX
+17635550198,(763) 555-0198,763-555-0198,763,Minnesota,fictional_555_01XX
+17635550199,(763) 555-0199,763-555-0199,763,Minnesota,fictional_555_01XX
+17632345432,(763) 234-5432,763-234-5432,763,Minnesota,palindrome_2345432
+17633456543,(763) 345-6543,763-345-6543,763,Minnesota,palindrome_3456543
+17634567654,(763) 456-7654,763-456-7654,763,Minnesota,palindrome_4567654
+17635678765,(763) 567-8765,763-567-8765,763,Minnesota,palindrome_5678765
+17636789876,(763) 678-9876,763-678-9876,763,Minnesota,palindrome_6789876
+17637890987,(763) 789-0987,763-789-0987,763,Minnesota,palindrome_7890987
+17638901098,(763) 890-1098,763-890-1098,763,Minnesota,palindrome_8901098
+17639012109,(763) 901-2109,763-901-2109,763,Minnesota,palindrome_9012109
+17631111111,(763) 111-1111,763-111-1111,763,Minnesota,repeating_1
+17632222222,(763) 222-2222,763-222-2222,763,Minnesota,repeating_2
+17633333333,(763) 333-3333,763-333-3333,763,Minnesota,repeating_3
+17634444444,(763) 444-4444,763-444-4444,763,Minnesota,repeating_4
+17635555555,(763) 555-5555,763-555-5555,763,Minnesota,repeating_5
+17636666666,(763) 666-6666,763-666-6666,763,Minnesota,repeating_6
+17637777777,(763) 777-7777,763-777-7777,763,Minnesota,repeating_7
+17638888888,(763) 888-8888,763-888-8888,763,Minnesota,repeating_8
+17639999999,(763) 999-9999,763-999-9999,763,Minnesota,repeating_9
+17652345678,(765) 234-5678,765-234-5678,765,Indiana,ascending_from_2
+17653456789,(765) 345-6789,765-345-6789,765,Indiana,ascending_from_3
+17654567890,(765) 456-7890,765-456-7890,765,Indiana,ascending_from_4
+17655678901,(765) 567-8901,765-567-8901,765,Indiana,ascending_from_5
+17656789012,(765) 678-9012,765-678-9012,765,Indiana,ascending_from_6
+17657890123,(765) 789-0123,765-789-0123,765,Indiana,ascending_from_7
+17658901234,(765) 890-1234,765-890-1234,765,Indiana,ascending_from_8
+17659012345,(765) 901-2345,765-901-2345,765,Indiana,ascending_from_9
+17652109876,(765) 210-9876,765-210-9876,765,Indiana,descending_from_2
+17653210987,(765) 321-0987,765-321-0987,765,Indiana,descending_from_3
+17654321098,(765) 432-1098,765-432-1098,765,Indiana,descending_from_4
+17655432109,(765) 543-2109,765-543-2109,765,Indiana,descending_from_5
+17656543210,(765) 654-3210,765-654-3210,765,Indiana,descending_from_6
+17657654321,(765) 765-4321,765-765-4321,765,Indiana,descending_from_7
+17658765432,(765) 876-5432,765-876-5432,765,Indiana,descending_from_8
+17659876543,(765) 987-6543,765-987-6543,765,Indiana,descending_from_9
+17655550100,(765) 555-0100,765-555-0100,765,Indiana,fictional_555_01XX
+17655550101,(765) 555-0101,765-555-0101,765,Indiana,fictional_555_01XX
+17655550102,(765) 555-0102,765-555-0102,765,Indiana,fictional_555_01XX
+17655550103,(765) 555-0103,765-555-0103,765,Indiana,fictional_555_01XX
+17655550104,(765) 555-0104,765-555-0104,765,Indiana,fictional_555_01XX
+17655550105,(765) 555-0105,765-555-0105,765,Indiana,fictional_555_01XX
+17655550106,(765) 555-0106,765-555-0106,765,Indiana,fictional_555_01XX
+17655550107,(765) 555-0107,765-555-0107,765,Indiana,fictional_555_01XX
+17655550108,(765) 555-0108,765-555-0108,765,Indiana,fictional_555_01XX
+17655550109,(765) 555-0109,765-555-0109,765,Indiana,fictional_555_01XX
+17655550110,(765) 555-0110,765-555-0110,765,Indiana,fictional_555_01XX
+17655550111,(765) 555-0111,765-555-0111,765,Indiana,fictional_555_01XX
+17655550112,(765) 555-0112,765-555-0112,765,Indiana,fictional_555_01XX
+17655550113,(765) 555-0113,765-555-0113,765,Indiana,fictional_555_01XX
+17655550114,(765) 555-0114,765-555-0114,765,Indiana,fictional_555_01XX
+17655550115,(765) 555-0115,765-555-0115,765,Indiana,fictional_555_01XX
+17655550116,(765) 555-0116,765-555-0116,765,Indiana,fictional_555_01XX
+17655550117,(765) 555-0117,765-555-0117,765,Indiana,fictional_555_01XX
+17655550118,(765) 555-0118,765-555-0118,765,Indiana,fictional_555_01XX
+17655550119,(765) 555-0119,765-555-0119,765,Indiana,fictional_555_01XX
+17655550120,(765) 555-0120,765-555-0120,765,Indiana,fictional_555_01XX
+17655550121,(765) 555-0121,765-555-0121,765,Indiana,fictional_555_01XX
+17655550122,(765) 555-0122,765-555-0122,765,Indiana,fictional_555_01XX
+17655550123,(765) 555-0123,765-555-0123,765,Indiana,fictional_555_01XX
+17655550124,(765) 555-0124,765-555-0124,765,Indiana,fictional_555_01XX
+17655550125,(765) 555-0125,765-555-0125,765,Indiana,fictional_555_01XX
+17655550126,(765) 555-0126,765-555-0126,765,Indiana,fictional_555_01XX
+17655550127,(765) 555-0127,765-555-0127,765,Indiana,fictional_555_01XX
+17655550128,(765) 555-0128,765-555-0128,765,Indiana,fictional_555_01XX
+17655550129,(765) 555-0129,765-555-0129,765,Indiana,fictional_555_01XX
+17655550130,(765) 555-0130,765-555-0130,765,Indiana,fictional_555_01XX
+17655550131,(765) 555-0131,765-555-0131,765,Indiana,fictional_555_01XX
+17655550132,(765) 555-0132,765-555-0132,765,Indiana,fictional_555_01XX
+17655550133,(765) 555-0133,765-555-0133,765,Indiana,fictional_555_01XX
+17655550134,(765) 555-0134,765-555-0134,765,Indiana,fictional_555_01XX
+17655550135,(765) 555-0135,765-555-0135,765,Indiana,fictional_555_01XX
+17655550136,(765) 555-0136,765-555-0136,765,Indiana,fictional_555_01XX
+17655550137,(765) 555-0137,765-555-0137,765,Indiana,fictional_555_01XX
+17655550138,(765) 555-0138,765-555-0138,765,Indiana,fictional_555_01XX
+17655550139,(765) 555-0139,765-555-0139,765,Indiana,fictional_555_01XX
+17655550140,(765) 555-0140,765-555-0140,765,Indiana,fictional_555_01XX
+17655550141,(765) 555-0141,765-555-0141,765,Indiana,fictional_555_01XX
+17655550142,(765) 555-0142,765-555-0142,765,Indiana,fictional_555_01XX
+17655550143,(765) 555-0143,765-555-0143,765,Indiana,fictional_555_01XX
+17655550144,(765) 555-0144,765-555-0144,765,Indiana,fictional_555_01XX
+17655550145,(765) 555-0145,765-555-0145,765,Indiana,fictional_555_01XX
+17655550146,(765) 555-0146,765-555-0146,765,Indiana,fictional_555_01XX
+17655550147,(765) 555-0147,765-555-0147,765,Indiana,fictional_555_01XX
+17655550148,(765) 555-0148,765-555-0148,765,Indiana,fictional_555_01XX
+17655550149,(765) 555-0149,765-555-0149,765,Indiana,fictional_555_01XX
+17655550150,(765) 555-0150,765-555-0150,765,Indiana,fictional_555_01XX
+17655550151,(765) 555-0151,765-555-0151,765,Indiana,fictional_555_01XX
+17655550152,(765) 555-0152,765-555-0152,765,Indiana,fictional_555_01XX
+17655550153,(765) 555-0153,765-555-0153,765,Indiana,fictional_555_01XX
+17655550154,(765) 555-0154,765-555-0154,765,Indiana,fictional_555_01XX
+17655550155,(765) 555-0155,765-555-0155,765,Indiana,fictional_555_01XX
+17655550156,(765) 555-0156,765-555-0156,765,Indiana,fictional_555_01XX
+17655550157,(765) 555-0157,765-555-0157,765,Indiana,fictional_555_01XX
+17655550158,(765) 555-0158,765-555-0158,765,Indiana,fictional_555_01XX
+17655550159,(765) 555-0159,765-555-0159,765,Indiana,fictional_555_01XX
+17655550160,(765) 555-0160,765-555-0160,765,Indiana,fictional_555_01XX
+17655550161,(765) 555-0161,765-555-0161,765,Indiana,fictional_555_01XX
+17655550162,(765) 555-0162,765-555-0162,765,Indiana,fictional_555_01XX
+17655550163,(765) 555-0163,765-555-0163,765,Indiana,fictional_555_01XX
+17655550164,(765) 555-0164,765-555-0164,765,Indiana,fictional_555_01XX
+17655550165,(765) 555-0165,765-555-0165,765,Indiana,fictional_555_01XX
+17655550166,(765) 555-0166,765-555-0166,765,Indiana,fictional_555_01XX
+17655550167,(765) 555-0167,765-555-0167,765,Indiana,fictional_555_01XX
+17655550168,(765) 555-0168,765-555-0168,765,Indiana,fictional_555_01XX
+17655550169,(765) 555-0169,765-555-0169,765,Indiana,fictional_555_01XX
+17655550170,(765) 555-0170,765-555-0170,765,Indiana,fictional_555_01XX
+17655550171,(765) 555-0171,765-555-0171,765,Indiana,fictional_555_01XX
+17655550172,(765) 555-0172,765-555-0172,765,Indiana,fictional_555_01XX
+17655550173,(765) 555-0173,765-555-0173,765,Indiana,fictional_555_01XX
+17655550174,(765) 555-0174,765-555-0174,765,Indiana,fictional_555_01XX
+17655550175,(765) 555-0175,765-555-0175,765,Indiana,fictional_555_01XX
+17655550176,(765) 555-0176,765-555-0176,765,Indiana,fictional_555_01XX
